"","Env.value","AI","LCI","UCI","SPECIES","LIFE.STAGE","ENV.COR","p.value","AIC","DEV.EXP","RMSE"
"1",12.3105783471458,0.0170830386478003,0.001102540238659,0.264688942144356,"Alewife","YoY","WATER.TEMPERATURE","<0.01",-947.115182193528,0.52125153972948,0.00240386752751224
"2",12.6319375793226,0.00841365867034426,0.000618365014547775,0.114478747270056,"Alewife","YoY","WATER.TEMPERATURE","<0.01",-947.115182193528,0.52125153972948,0.00240386752751224
"3",12.9532968114993,0.00418285669513613,0.000346038726176181,0.050561653388867,"Alewife","YoY","WATER.TEMPERATURE","<0.01",-947.115182193528,0.52125153972948,0.00240386752751224
"4",13.274656043676,0.00212699325641568,0.000196939896156739,0.0229719848599755,"Alewife","YoY","WATER.TEMPERATURE","<0.01",-947.115182193528,0.52125153972948,0.00240386752751224
"5",13.5960152758528,0.00112736384297882,0.000117312677124017,0.0108338609740564,"Alewife","YoY","WATER.TEMPERATURE","<0.01",-947.115182193528,0.52125153972948,0.00240386752751224
"6",13.9173745080295,0.000635672022068961,7.53681542863082e-05,0.00536140129034112,"Alewife","YoY","WATER.TEMPERATURE","<0.01",-947.115182193528,0.52125153972948,0.00240386752751224
"7",14.2387337402062,0.000387345168719763,5.3086545295355e-05,0.00282625812050478,"Alewife","YoY","WATER.TEMPERATURE","<0.01",-947.115182193528,0.52125153972948,0.00240386752751224
"8",14.5600929723829,0.000257375266925847,4.09363232106076e-05,0.00161817239140778,"Alewife","YoY","WATER.TEMPERATURE","<0.01",-947.115182193528,0.52125153972948,0.00240386752751224
"9",14.8814522045597,0.000187008268966581,3.3999454576109e-05,0.00102860746144003,"Alewife","YoY","WATER.TEMPERATURE","<0.01",-947.115182193528,0.52125153972948,0.00240386752751224
"10",15.2028114367364,0.000148146113978137,2.96586063079529e-05,0.000739996709856791,"Alewife","YoY","WATER.TEMPERATURE","<0.01",-947.115182193528,0.52125153972948,0.00240386752751224
"11",15.5241706689131,0.000126036347651484,2.63599578797103e-05,0.000602624670411661,"Alewife","YoY","WATER.TEMPERATURE","<0.01",-947.115182193528,0.52125153972948,0.00240386752751224
"12",15.8455299010899,0.000111254516969829,2.32004836903815e-05,0.000533504719615892,"Alewife","YoY","WATER.TEMPERATURE","<0.01",-947.115182193528,0.52125153972948,0.00240386752751224
