"","YEAR","AI","LCI","UCI","SPECIES","LIFE.STAGE","AIC","DEV.EXP","RMSE","NA.fit"
"1","1974",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Bay Anchovy","YoY",-99074.4842852615,0.642377919582915,0.236707107739494,FALSE
"2","1975",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Bay Anchovy","YoY",-99074.4842852615,0.642377919582915,0.236707107739494,FALSE
"3","1976",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Bay Anchovy","YoY",-99074.4842852615,0.642377919582915,0.236707107739494,FALSE
"4","1977",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Bay Anchovy","YoY",-99074.4842852615,0.642377919582915,0.236707107739494,FALSE
"5","1978",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Bay Anchovy","YoY",-99074.4842852615,0.642377919582915,0.236707107739494,FALSE
"6","1979",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,"Bay Anchovy","YoY",-99074.4842852615,0.642377919582915,0.236707107739494,FALSE
"7","1980",0.070932028246706,0.061421034028701,0.0819157917276423,"Bay Anchovy","YoY",-99074.4842852615,0.642377919582915,0.236707107739494,FALSE
"8","1981",0.0673246528852768,0.058164193547427,0.0779278213911301,"Bay Anchovy","YoY",-99074.4842852615,0.642377919582915,0.236707107739494,FALSE
"9","1982",0.0829306367768374,0.0717525540284977,0.0958501144569742,"Bay Anchovy","YoY",-99074.4842852615,0.642377919582915,0.236707107739494,FALSE
"10","1983",0.0586543923263244,0.0506939194364492,0.0678648993294601,"Bay Anchovy","YoY",-99074.4842852615,0.642377919582915,0.236707107739494,FALSE
"11","1984",0.0376857064641614,0.0319730666047404,0.0444190258400918,"Bay Anchovy","YoY",-99074.4842852615,0.642377919582915,0.236707107739494,FALSE
"12","1985",0.0220527520024563,0.0187790270478181,0.0258971814484044,"Bay Anchovy","YoY",-99074.4842852615,0.642377919582915,0.236707107739494,FALSE
"13","1986",0.0131904646572261,0.01118060554907,0.0155616220525733,"Bay Anchovy","YoY",-99074.4842852615,0.642377919582915,0.236707107739494,FALSE
"14","1987",0.0235485608111023,0.0201443356895696,0.0275280716534779,"Bay Anchovy","YoY",-99074.4842852615,0.642377919582915,0.236707107739494,FALSE
"15","1988",0.0477519173557719,0.0410296982482365,0.0555754906447667,"Bay Anchovy","YoY",-99074.4842852615,0.642377919582915,0.236707107739494,FALSE
"16","1989",0.0341247374389746,0.0292675423081319,0.0397880250080105,"Bay Anchovy","YoY",-99074.4842852615,0.642377919582915,0.236707107739494,FALSE
"17","1990",0.013525145716958,0.0115036660264407,0.0159018495707796,"Bay Anchovy","YoY",-99074.4842852615,0.642377919582915,0.236707107739494,FALSE
"18","1991",0.0585667214252866,0.0504547993593461,0.0679828460733289,"Bay Anchovy","YoY",-99074.4842852615,0.642377919582915,0.236707107739494,FALSE
"19","1992",0.020948487627072,0.01790331453217,0.0245116139289766,"Bay Anchovy","YoY",-99074.4842852615,0.642377919582915,0.236707107739494,FALSE
"20","1993",0.0397171982504961,0.0340879140797674,0.0462761034065589,"Bay Anchovy","YoY",-99074.4842852615,0.642377919582915,0.236707107739494,FALSE
"21","1994",0.035984961881313,0.0308733899311899,0.041942834411305,"Bay Anchovy","YoY",-99074.4842852615,0.642377919582915,0.236707107739494,FALSE
"22","1995",0.0784602492511766,0.0677881832048135,0.090812445790989,"Bay Anchovy","YoY",-99074.4842852615,0.642377919582915,0.236707107739494,FALSE
"23","1996",0.016027899992715,0.0136719103786385,0.018789881667002,"Bay Anchovy","YoY",-99074.4842852615,0.642377919582915,0.236707107739494,FALSE
