"","Env.value","AI","LCI","UCI","SPECIES","LIFE.STAGE","ENV.COR","p.value","AIC","DEV.EXP","RMSE"
"1",12.3105783471458,9.39623883798278e-07,4.42630417543003e-08,1.99465063405495e-05,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"2",12.6319375793226,1.07618069663405e-06,5.43395211862017e-08,2.13134909275173e-05,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"3",12.9532968114993,1.23371823215862e-06,6.65120388052025e-08,2.2883987676552e-05,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"4",13.274656043676,1.41749649873044e-06,8.16600669044535e-08,2.46056169200063e-05,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"5",13.5960152758528,1.63557038470375e-06,1.01498129209788e-07,2.63560570440741e-05,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"6",13.9173745080295,1.89939102324808e-06,1.28997301809034e-07,2.79671451154549e-05,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"7",14.2387337402062,2.22374246817444e-06,1.68752025818567e-07,2.93035330436813e-05,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"8",14.5600929723829,2.62681021099383e-06,2.2759547023277e-07,3.03175273107344e-05,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"9",14.8814522045597,3.13039883567063e-06,3.15411378151983e-07,3.10686219621606e-05,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"10",15.2028114367364,3.75953565221965e-06,4.45543329991889e-07,3.17233080799749e-05,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"11",15.5241706689131,4.53503532452295e-06,6.31869829978253e-07,3.25487061083116e-05,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"12",15.8455299010899,5.45424293399141e-06,8.79844966257845e-07,3.38113725984279e-05,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"13",16.1668891332666,6.47403617191361e-06,1.1778982407847e-06,3.55829925744043e-05,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"14",16.4882483654433,7.50797737483177e-06,1.49819186206637e-06,3.76251705060247e-05,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"15",16.8096075976201,8.43079150924103e-06,1.8056120291318e-06,3.93651816256828e-05,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"16",17.1309668297968,9.14433737333527e-06,2.0721717752768e-06,4.03532694514221e-05,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"17",17.4523260619735,9.6142928920505e-06,2.28382190276084e-06,4.04736585205665e-05,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"18",17.7736852941502,9.84940627114373e-06,2.44536958961874e-06,3.96712236489251e-05,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"19",18.095044526327,9.92097310382392e-06,2.58516075832427e-06,3.80733410910191e-05,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"20",18.4164037585037,9.9650358684194e-06,2.7460358815752e-06,3.61619236387847e-05,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"21",18.7377629906804,1.01480264562166e-05,2.97736671653725e-06,3.45884302340301e-05,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"22",19.0591222228572,1.06553426464948e-05,3.34693638629568e-06,3.39224633545756e-05,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"23",19.3804814550339,1.17303086397765e-05,3.96408388214815e-06,3.47117126870304e-05,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"24",19.7018406872106,1.37506170983524e-05,5.00807382251906e-06,3.77549287982328e-05,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"25",20.0231999193874,1.73344075899051e-05,6.74834192169161e-06,4.4526743010324e-05,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"26",20.3445591515641,2.35429028606492e-05,9.61009662116922e-06,5.7675619398562e-05,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"27",20.6659183837408,3.41922338052629e-05,1.43642209593138e-05,8.13903417320876e-05,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"28",20.9872776159175,5.21936082801331e-05,2.24936971884596e-05,0.000121108269684435,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"29",21.3086368480943,8.12239834631272e-05,3.63329220410709e-05,0.000181580096480011,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"30",21.629996080271,0.000124079974772116,5.84168582452325e-05,0.000263551320661881,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"31",21.9513553124477,0.000179316528828653,8.93142585488722e-05,0.000360014381058343,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"32",22.2727145446245,0.000237761644713961,0.000124417579807492,0.00045436183362959,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"33",22.5940737768012,0.00028341166829,0.000153971175352865,0.000521670199235939,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"34",22.9154330089779,0.000304909116369181,0.000169834491906659,0.00054741276757922,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"35",23.2367922411547,0.000306780845033269,0.000172255839445514,0.000546364565533907,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"36",23.5581514733314,0.000304310656648722,0.000169213001763666,0.000547268677848492,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"37",23.8795107055081,0.000313570362883256,0.000171145013121409,0.00057452081533328,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"38",24.2008699376848,0.00034775272083045,0.000186426738334253,0.000648683530729141,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"39",24.5222291698616,0.000418332152613496,0.000221005245530116,0.000791844507991077,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"40",24.8435884020383,0.000537483317996797,0.000281265000442263,0.00102710368041027,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
"41",25.164947634215,0.000716061117170046,0.000375036893082684,0.00136718155728154,"Blueback Herring","YoY","WATER.TEMPERATURE","<0.01",-1693.70982856687,0.631075694477722,0.0225245912946579
