"","Env.value","AI","LCI","UCI","SPECIES","LIFE.STAGE","ENV.COR","p.value","AIC","DEV.EXP","RMSE"
"1",12.3105783471458,3.01836455544626e-06,2.33663350265151e-11,0.389899596117066,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"2",12.6319375793226,3.59711523087047e-06,1.08967250607201e-10,0.118744282452376,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"3",12.9532968114993,4.21074042491456e-06,4.74006730082664e-10,0.0374052387883134,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"4",13.274656043676,4.72162823617617e-06,1.82827414151888e-09,0.0121938896877549,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"5",13.5960152758528,4.89770276152537e-06,5.86250041682855e-09,0.00409168283747941,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"6",13.9173745080295,4.53740689585749e-06,1.47186855628047e-08,0.00139877037597725,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"7",14.2387337402062,3.68953399123084e-06,2.79981254747958e-08,0.000486199016598523,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"8",14.5600929723829,2.64125833083346e-06,4.04547359733168e-08,0.000172445707587823,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"9",14.8814522045597,1.69755922349427e-06,4.60200158631541e-08,6.26185641882343e-05,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"10",15.2028114367364,1.01307507514862e-06,4.38185938574935e-08,2.34220457010824e-05,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"11",15.5241706689131,5.95841547171561e-07,3.7878653907895e-08,9.37274989230284e-06,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"12",15.8455299010899,3.79051820542243e-07,3.26073415890859e-08,4.40637830789863e-06,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"13",16.1668891332666,2.88579034719605e-07,3.05943741146268e-08,2.72199911551336e-06,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"14",16.4882483654433,2.84215021471843e-07,3.3999242232057e-08,2.37588172933091e-06,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"15",16.8096075976201,3.84438377458963e-07,4.91087010769653e-08,3.0095046869933e-06,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"16",17.1309668297968,7.07453157556681e-07,9.43012511149848e-08,5.30735238630771e-06,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"17",17.4523260619735,1.65632795766547e-06,2.27886644127494e-07,1.20385392213219e-05,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"18",17.7736852941502,4.56788281553382e-06,6.48599111848285e-07,3.21701849960749e-05,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"19",18.095044526327,1.36211497085583e-05,2.02122306155932e-06,9.17937870943455e-05,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"20",18.4164037585037,4.03591751044809e-05,6.37621915015282e-06,0.000255459070141137,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"21",18.7377629906804,0.000110192537165192,1.8859019948973e-05,0.000643850808777768,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"22",19.0591222228572,0.00025745204106581,4.86141961634796e-05,0.00136341971439906,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"23",19.3804814550339,0.000478428274779243,0.000102099181949063,0.00224187510358738,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"24",19.7018406872106,0.000666763214107939,0.000164841668830221,0.00269697089845309,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"25",20.0231999193874,0.000689591148907725,0.000197931549672955,0.00240252730521036,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"26",20.3445591515641,0.000554389663209113,0.000177856757752009,0.00172806421615792,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"27",20.6659183837408,0.000379256641457699,0.000128324980437113,0.00112086983843541,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"28",20.9872776159175,0.000247442653954764,8.54525524805296e-05,0.000716513026455565,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"29",21.3086368480943,0.000172339104792759,6.07446985676933e-05,0.00048894418346107,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"30",21.629996080271,0.000139667046787976,5.05809256241077e-05,0.000385656919437185,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"31",21.9513553124477,0.000138458293694297,5.15532012351969e-05,0.00037186243789741,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"32",22.2727145446245,0.000168731314017675,6.50442127326844e-05,0.000437706217571376,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"33",22.5940737768012,0.000245557220296533,0.00010144181878599,0.000594413124304979,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"34",22.9154330089779,0.000399360363992283,0.000183594876293241,0.000868699081086066,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"35",23.2367922411547,0.000664829445037762,0.000332404158906076,0.00132970114586957,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"36",23.5581514733314,0.00104415377981549,0.000522886545421274,0.00208507395237066,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"37",23.8795107055081,0.00146046541023673,0.000700107909569502,0.00304661493655958,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"38",24.2008699376848,0.00177017865152839,0.000827546926647449,0.00378653144302212,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"39",24.5222291698616,0.0018533276110729,0.000863698342937077,0.00397687834190442,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"40",24.8435884020383,0.0017001961586123,0.000786715485526976,0.00367434864438156,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"41",25.164947634215,0.00141174101997598,0.00064307057359738,0.00309921304023255,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"42",25.4863068663918,0.00112295279513129,0.000502899091951104,0.00250750697361727,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"43",25.8076660985685,0.000917940821235472,0.000401948426176991,0.00209632703206411,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"44",26.1290253307452,0.000828620337543332,0.000351911241424783,0.00195109329560073,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"45",26.450384562922,0.000880180631539058,0.000370837817973623,0.00208910177599955,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"46",26.7717437950987,0.00114850214639537,0.000510384899052866,0.00258443614362921,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"47",27.0931030272754,0.00182803539999875,0.000892464365849738,0.00374436621955976,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"48",27.4144622594521,0.00339463829815652,0.00167684169269205,0.00687218669808405,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"49",27.7358214916289,0.00689204493767154,0.00279598965503684,0.0169887193027752,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"50",28.0571807238056,0.0143992555270071,0.00412681110188748,0.0502418343396467,"Atlantic Tomcod","YoY","WATER.TEMPERATURE","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"51",4.59639304444904,2.729904134718e-05,6.04068237621529e-07,0.00123369780442249,"Atlantic Tomcod","YoY","DISSOLVED.OXYGEN","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"52",4.71998960485683,3.05761919136176e-05,1.00170797061729e-06,0.000933309446826355,"Atlantic Tomcod","YoY","DISSOLVED.OXYGEN","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"53",4.84358616526462,3.42438498425992e-05,1.63366747704694e-06,0.000717796778425302,"Atlantic Tomcod","YoY","DISSOLVED.OXYGEN","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"54",4.9671827256724,3.83449477854897e-05,2.60305667629477e-06,0.000564849407261017,"Atlantic Tomcod","YoY","DISSOLVED.OXYGEN","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"55",5.09077928608019,4.29262830415667e-05,4.02610620250066e-06,0.000457679376321519,"Atlantic Tomcod","YoY","DISSOLVED.OXYGEN","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"56",5.21437584648798,4.80386006904232e-05,6.00830185837765e-06,0.000384086420870515,"Atlantic Tomcod","YoY","DISSOLVED.OXYGEN","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
"57",5.33797240689577,5.37347817476224e-05,8.60723273044268e-06,0.000335465167480851,"Atlantic Tomcod","YoY","DISSOLVED.OXYGEN","<0.01",-496.067121516736,0.60513350076017,0.0156927596279054
